ClientAccountID,AccountAlias,Model,CurrencyPrimary,FXRateToBase,AssetClass,Fee Type,ExpenseIndicator,Revenue,Expense,Net,RevenueInBase,ExpenseInBase,NetInBase,Date,Description,TradeID,LevelOfDetail,ExecID,SettleDate,Buy/Sell,Quantity,TradePrice,Proceeds,Exchange,Symbol,UnderlyingSymbol,Multiplier,Expiration,Strike,Put/Call,SecurityID,UnderlyingSecurityID,file_name
U4654785,U4654785 Andrea Leon 00102,,USD,1,,Commissions,Default,45,-4,41,45,-4,41,09/10/2024;12:49:35,Commission,6664821488,DETAIL,,,,,,,,,,,,,,,,732383
U4697451,U4697451 Luis Alfredo Gutierrez,,USD,,,Commissions,Default,90.89764593,-7.333333334,83.564312596,90.89764593,-7.333333334,83.564312596,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U4697451,U4697451 Luis Alfredo Gutierrez,,USD,1,,Commissions,Default,20.448822965,-2,18.448822965,20.448822965,-2,18.448822965,09/04/2024;10:08:34,Commission,6643557441,DETAIL,,,,,,,,,,,,,,,,732383
U4697451,U4697451 Luis Alfredo Gutierrez,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/04/2024;10:09:13,Commission,6643569441,DETAIL,,,,,,,,,,,,,,,,732383
U4697451,U4697451 Luis Alfredo Gutierrez,,USD,1,,Commissions,Default,20.448822965,-2,18.448822965,20.448822965,-2,18.448822965,09/04/2024;10:09:58,Commission,6643577798,DETAIL,,,,,,,,,,,,,,,,732383
U4697451,U4697451 Luis Alfredo Gutierrez,,USD,1,,Commissions,Default,0,0,0,0,0,0,09/05/2024;14:18:29,Commission,6650575220,DETAIL,,,,,,,,,,,,,,,,732383
U4697451,U4697451 Luis Alfredo Gutierrez,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/05/2024;14:18:29,Commission,6650575215,DETAIL,,,,,,,,,,,,,,,,732383
U5498383,U5498383 Evelin Murillo,,USD,,,Commissions,Default,4.10917636,-4.10917636,0,4.10917636,-4.10917636,0,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U5498383,U5498383 Evelin Murillo,,USD,1,,Commissions,Default,1.025630935,-1.025630935,0,1.025630935,-1.025630935,0,09/06/2024;15:35:10,Commission,6656825897,DETAIL,,,,,,,,,,,,,,,,732383
U5498383,U5498383 Evelin Murillo,,USD,1,,Commissions,Default,0.025630935,-0.025630935,0,0.025630935,-0.025630935,0,09/06/2024;15:35:10,Commission,6656825917,DETAIL,,,,,,,,,,,,,,,,732383
U5498383,U5498383 Evelin Murillo,,USD,1,,Commissions,Default,1.05780599,-1.05780599,0,1.05780599,-1.05780599,0,09/06/2024;15:35:25,Commission,6656828376,DETAIL,,,,,,,,,,,,,,,,732383
U5498383,U5498383 Evelin Murillo,,USD,1,,Commissions,Default,1.000105,-1.000105,0,1.000105,-1.000105,0,09/06/2024;15:37:59,Commission,6656844492,DETAIL,,,,,,,,,,,,,,,,732383
U5498383,U5498383 Evelin Murillo,,USD,1,,Commissions,Default,1.0000035,-1.0000035,0,1.0000035,-1.0000035,0,09/06/2024;15:40:04,Commission,6656863644,DETAIL,,,,,,,,,,,,,,,,732383
U5548577,U5548577 Daniel Berrocal / Maria Hernandez JCB.A,,USD,,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U5548577,U5548577 Daniel Berrocal / Maria Hernandez JCB.A,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/05/2024;15:50:40,Commission,6651117801,DETAIL,,,,,,,,,,,,,,,,732383
U5586182,U5586182 Julian Barzuna,,USD,,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U5586182,U5586182 Julian Barzuna,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/10/2024;09:30:00,Commission,6662720860,DETAIL,,,,,,,,,,,,,,,,732383
U5767909,U5767909 Adriana Cisneros,,USD,,,Commissions,Default,125,-8.333333335,116.666666665,125,-8.333333335,116.666666665,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U5767909,U5767909 Adriana Cisneros,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/06/2024;15:42:18,Commission,6656885056,DETAIL,,,,,,,,,,,,,,,,732383
U5767909,U5767909 Adriana Cisneros,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/06/2024;15:42:49,Commission,6656891385,DETAIL,,,,,,,,,,,,,,,,732383
U5767909,U5767909 Adriana Cisneros,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/06/2024;15:44:49,Commission,6656908001,DETAIL,,,,,,,,,,,,,,,,732383
U5767909,U5767909 Adriana Cisneros,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/06/2024;15:48:20,Commission,6656952686,DETAIL,,,,,,,,,,,,,,,,732383
U5767909,U5767909 Adriana Cisneros,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/06/2024;15:50:09,Commission,6656963087,DETAIL,,,,,,,,,,,,,,,,732383
U6009160,U6009160 Maritza Hernandez,,USD,,,Commissions,Default,75,-5.000000001,69.999999999,75,-5.000000001,69.999999999,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U6009160,U6009160 Maritza Hernandez,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/06/2024;15:53:01,Commission,6657019177,DETAIL,,,,,,,,,,,,,,,,732383
U6009160,U6009160 Maritza Hernandez,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/06/2024;15:56:11,Commission,6657058593,DETAIL,,,,,,,,,,,,,,,,732383
U6009160,U6009160 Maritza Hernandez,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/06/2024;15:57:47,Commission,6657087156,DETAIL,,,,,,,,,,,,,,,,732383
U6170070,U6170070 Pablo Fernandez,,USD,,,Commissions,Default,101.05,-11.05,90,101.05,-11.05,90,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U6170070,U6170070 Pablo Fernandez,,USD,1,,Commissions,Default,56.05,-7.05,49,56.05,-7.05,49,09/04/2024;12:32:58,Commission,6644928229,DETAIL,,,,,,,,,,,,,,,,732383
U6170070,U6170070 Pablo Fernandez,,USD,1,,Commissions,Default,45,-4,41,45,-4,41,09/09/2024;16:56:30,Commission,6662010896,DETAIL,,,,,,,,,,,,,,,,732383
U6183471,U6183471 Cristian Gonzalez Araya and Jenny Sanchez,,USD,,,Commissions,Default,1.056440043,-1.056440043,0,1.056440043,-1.056440043,0,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U6183471,U6183471 Cristian Gonzalez Araya and Jenny Sanchez,,USD,1,,Commissions,Default,1.056440043,-1.056440043,0,1.056440043,-1.056440043,0,09/06/2024;15:59:56,Commission,6657143869,DETAIL,,,,,,,,,,,,,,,,732383
U6413691,,,USD,,,Commissions,Default,128.417562988,-10,118.417562988,128.417562988,-10,118.417562988,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U6413691,,,USD,1,,Commissions,Default,27,-2,25,27,-2,25,09/09/2024;15:37:47,Commission,6661697507,DETAIL,,,,,,,,,,,,,,,,732383
U6413691,,,USD,1,,Commissions,Default,27,-2,25,27,-2,25,09/09/2024;15:37:47,Commission,6661698039,DETAIL,,,,,,,,,,,,,,,,732383
U6413691,,,USD,1,,Commissions,Default,27,-2,25,27,-2,25,09/09/2024;15:37:47,Commission,6661699031,DETAIL,,,,,,,,,,,,,,,,732383
U6413691,,,USD,1,,Commissions,Default,27,-2,25,27,-2,25,09/09/2024;15:37:47,Commission,6661699108,DETAIL,,,,,,,,,,,,,,,,732383
U6413691,,,USD,1,,Commissions,Default,20.417562988,-2,18.417562988,20.417562988,-2,18.417562988,09/09/2024;15:37:47,Commission,6661699116,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,,,Commissions,Default,250,-16.66666667,233.33333333,250,-16.66666667,233.33333333,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,0,0,0,0,0,0,09/09/2024;19:48:21,Commission,6662069956,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/09/2024;19:48:21,Commission,6662069955,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/09/2024;19:52:12,Commission,6662070601,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/09/2024;19:52:44,Commission,6662070682,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/09/2024;19:53:07,Commission,6662070775,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/09/2024;19:53:47,Commission,6662070947,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/09/2024;19:54:14,Commission,6662071048,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,0,0,0,0,0,0,09/09/2024;19:54:14,Commission,6662071049,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/09/2024;19:54:32,Commission,6662071146,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,0,0,0,0,0,0,09/09/2024;19:54:32,Commission,6662071148,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,0,0,0,0,0,0,09/09/2024;19:54:32,Commission,6662071147,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/09/2024;19:54:48,Commission,6662071169,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/09/2024;19:55:07,Commission,6662071177,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,0,0,0,0,0,0,09/09/2024;19:55:07,Commission,6662071178,DETAIL,,,,,,,,,,,,,,,,732383
U7844732,U7844732 Jose Roman,,USD,1,,Commissions,Default,25,-1.666666667,23.333333333,25,-1.666666667,23.333333333,09/09/2024;19:55:29,Commission,6662071270,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,,,Commissions,Default,474.95,-474.95,0,474.95,-474.95,0,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/03/2024;10:29:16,Commission,6638622414,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/03/2024;14:10:10,Commission,6640602901,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/03/2024;14:11:42,Commission,6640609310,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/04/2024;10:29:21,Commission,6643821760,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/04/2024;12:33:30,Commission,6644935861,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/05/2024;13:31:59,Commission,6650329290,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,3.05,-3.05,0,3.05,-3.05,0,09/06/2024;12:29:27,Commission,6655564516,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/06/2024;12:31:21,Commission,6655592339,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/06/2024;12:34:30,Commission,6655624983,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/06/2024;12:53:38,Commission,6655827257,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,3.05,-3.05,0,3.05,-3.05,0,09/06/2024;12:54:01,Commission,6655828791,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/06/2024;12:56:08,Commission,6655843087,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,11.05,-11.05,0,11.05,-11.05,0,09/06/2024;13:23:56,Commission,6656032221,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,3.05,-3.05,0,3.05,-3.05,0,09/09/2024;12:11:13,Commission,6660454055,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:11:30,Commission,6660460883,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:11:41,Commission,6660461425,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:11:42,Commission,6660457314,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:12:14,Commission,6660463306,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:12:18,Commission,6660463349,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:13:38,Commission,6660472448,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:15:02,Commission,6660475787,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:15:10,Commission,6660479618,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:15:19,Commission,6660479199,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:15:30,Commission,6660479250,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:17:27,Commission,6660492906,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,13.05,-13.05,0,13.05,-13.05,0,09/09/2024;12:18:09,Commission,6660501307,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:18:25,Commission,6660506585,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:18:37,Commission,6660507696,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:18:57,Commission,6660515531,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,9.8,-9.8,0,9.8,-9.8,0,09/09/2024;12:19:20,Commission,6660513640,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:20:11,Commission,6660530664,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:20:20,Commission,6660531021,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,3.05,-3.05,0,3.05,-3.05,0,09/09/2024;12:30:01,Commission,6660628088,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,3.05,-3.05,0,3.05,-3.05,0,09/09/2024;12:30:08,Commission,6660628363,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:32:05,Commission,6660650273,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;12:32:20,Commission,6660652200,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;13:03:12,Commission,6660843202,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;13:03:21,Commission,6660847557,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,3.05,-3.05,0,3.05,-3.05,0,09/09/2024;13:03:27,Commission,6660843292,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;13:04:42,Commission,6660853441,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;13:05:17,Commission,6660858296,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,11.05,-11.05,0,11.05,-11.05,0,09/09/2024;13:06:21,Commission,6660861252,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/09/2024;13:18:47,Commission,6660931938,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,4.8,-4.8,0,4.8,-4.8,0,09/09/2024;14:39:18,Commission,6661371466,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/10/2024;12:12:51,Commission,6664581583,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/10/2024;12:14:45,Commission,6664596650,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/10/2024;14:09:26,Commission,6665222301,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/10/2024;14:09:30,Commission,6665222811,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/10/2024;14:09:45,Commission,6665223698,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/10/2024;14:09:51,Commission,6665222933,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/10/2024;14:09:56,Commission,6665229372,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/10/2024;14:10:11,Commission,6665223068,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/11/2024;12:27:32,Commission,6668988775,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/11/2024;12:27:37,Commission,6668991067,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/11/2024;12:27:41,Commission,6668984069,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/11/2024;12:27:49,Commission,6668993771,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/11/2024;12:28:30,Commission,6669002398,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/11/2024;12:29:57,Commission,6669012825,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,4,-4,0,4,-4,0,09/11/2024;12:30:09,Commission,6669013072,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/11/2024;12:47:26,Commission,6669135033,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/11/2024;12:47:30,Commission,6669135422,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,11,-11,0,11,-11,0,09/11/2024;13:45:24,Commission,6669514523,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/11/2024;14:06:51,Commission,6669680520,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,12.3,-12.3,0,12.3,-12.3,0,09/12/2024;12:07:27,Commission,6673744787,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/12/2024;12:09:05,Commission,6673753365,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6.05,-6.05,0,6.05,-6.05,0,09/12/2024;12:10:27,Commission,6673759552,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/12/2024;13:20:50,Commission,6674233440,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/12/2024;13:21:56,Commission,6674243627,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/12/2024;13:22:03,Commission,6674243121,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,6,-6,0,6,-6,0,09/12/2024;13:28:01,Commission,6674285315,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/12/2024;13:28:32,Commission,6674286327,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/12/2024;13:29:14,Commission,6674291444,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/12/2024;13:29:21,Commission,6674296523,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/12/2024;13:33:00,Commission,6674321927,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/12/2024;13:33:06,Commission,6674321990,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/12/2024;13:37:02,Commission,6674349750,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,5,-5,0,5,-5,0,09/12/2024;13:38:14,Commission,6674355226,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,U7906488 Inversiones Strandhause Limitada,,USD,1,,Commissions,Default,10,-10,0,10,-10,0,09/12/2024;13:39:15,Commission,6674359434,DETAIL,,,,,,,,,,,,,,,,732383
